Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec),,
1983,26 May 2020 17:11:23.194,26 May 2020 17:21:21.642,598.448,,
1984,26 May 2020 18:48:03.974,26 May 2020 18:58:37.383,633.408,,
1985,26 May 2020 20:24:29.723,26 May 2020 20:34:51.012,621.289,,
1986,26 May 2020 22:02:38.633,26 May 2020 22:07:43.089,304.456,,
1987,27 May 2020 11:30:57.271,27 May 2020 11:35:56.012,298.741,,
1988,27 May 2020 13:03:46.449,27 May 2020 13:14:07.124,620.675,,
1989,27 May 2020 14:39:59.322,27 May 2020 14:50:32.950,633.628,,
1990,27 May 2020 16:17:15.004,27 May 2020 16:27:13.436,598.432,,
1991,27 May 2020 17:54:08.705,27 May 2020 18:04:28.849,620.144,,
1992,27 May 2020 19:30:32.642,27 May 2020 19:41:12.889,640.247,,
1993,27 May 2020 21:07:39.274,27 May 2020 21:15:38.426,479.152,,
1994,28 May 2020 12:10:25.622,28 May 2020 12:20:02.937,577.315,,
1995,28 May 2020 13:45:57.187,28 May 2020 13:56:39.529,642.342,,
1996,28 May 2020 15:23:03.880,28 May 2020 15:33:09.546,605.666,,
1997,28 May 2020 17:00:10.016,28 May 2020 17:10:17.302,607.286,,
1998,28 May 2020 18:36:38.806,28 May 2020 18:47:21.776,642.969,,
1999,28 May 2020 20:13:18.032,28 May 2020 20:22:45.993,567.96,,
2000,29 May 2020 11:17:28.497,29 May 2020 11:25:44.977,496.48,,
2001,29 May 2020 12:52:04.383,29 May 2020 13:02:45.948,641.565,,
2002,29 May 2020 14:28:52.221,29 May 2020 14:39:10.156,617.934,,
2003,29 May 2020 16:06:06.926,29 May 2020 16:16:05.834,598.908,,
2004,29 May 2020 17:42:45.562,29 May 2020 17:53:20.835,635.273,,
2005,29 May 2020 19:19:12.267,29 May 2020 19:29:28.266,615.999,,
2006,29 May 2020 20:57:41.031,29 May 2020 21:01:54.981,253.949,,
2007,30 May 2020 10:25:12.935,30 May 2020 10:30:55.219,342.284,,
2008,30 May 2020 11:58:24.045,30 May 2020 12:08:49.663,625.618,,
2009,30 May 2020 13:34:43.064,30 May 2020 13:45:14.445,631.38,,
2010,30 May 2020 15:11:59.424,30 May 2020 15:21:57.004,597.58,,
2011,30 May 2020 16:48:50.794,30 May 2020 16:59:13.140,622.345,,
2012,30 May 2020 18:25:14.376,30 May 2020 18:35:52.746,638.37,,
2013,30 May 2020 20:02:27.914,30 May 2020 20:10:05.848,457.934,,
2014,31 May 2020 11:04:59.912,31 May 2020 11:14:47.136,587.223,,
2015,31 May 2020 12:40:39.602,31 May 2020 12:51:20.904,641.303,,
2016,31 May 2020 14:17:48.652,31 May 2020 14:27:52.360,603.708,,
2017,31 May 2020 15:54:52.827,31 May 2020 16:05:01.878,609.051,,
2018,31 May 2020 17:31:20.265,31 May 2020 17:42:03.636,643.371,,
2019,31 May 2020 19:08:02.730,31 May 2020 19:17:19.141,556.411,,
2020,1 Jun 2020 10:11:57.938,1 Jun 2020 10:20:32.389,514.451,,
2021,1 Jun 2020 11:46:44.954,1 Jun 2020 11:57:27.584,642.63,,
2022,1 Jun 2020 13:23:36.863,1 Jun 2020 13:33:52.279,615.417,,
2023,1 Jun 2020 15:00:50.552,1 Jun 2020 15:10:50.204,599.652,,
2024,1 Jun 2020 16:37:27.143,1 Jun 2020 16:48:04.169,637.025,,
2025,1 Jun 2020 18:13:55.101,1 Jun 2020 18:24:05.069,609.968,,
2026,1 Jun 2020 19:52:52.025,1 Jun 2020 19:55:58.162,186.137,,
2027,2 Jun 2020 09:19:32.428,2 Jun 2020 09:25:50.983,378.555,,
2028,2 Jun 2020 10:53:02.220,2 Jun 2020 11:03:32.043,629.823,,
2029,2 Jun 2020 12:29:27.021,2 Jun 2020 12:39:56.077,629.056,,
2030,2 Jun 2020 14:06:43.768,2 Jun 2020 14:16:40.793,597.026,,
2031,2 Jun 2020 15:43:32.813,2 Jun 2020 15:53:57.408,624.595,,
2032,2 Jun 2020 17:19:56.272,2 Jun 2020 17:30:32.267,635.994,,
2033,2 Jun 2020 18:57:17.799,2 Jun 2020 19:04:31.896,434.098,,
2034,3 Jun 2020 09:59:34.958,3 Jun 2020 10:09:30.971,596.013,,
2035,3 Jun 2020 11:35:22.334,3 Jun 2020 11:46:02.341,640.007,,
2036,3 Jun 2020 13:12:33.412,3 Jun 2020 13:22:35.396,601.984,,
2037,3 Jun 2020 14:49:35.517,3 Jun 2020 14:59:46.534,611.017,,
2038,3 Jun 2020 16:26:01.788,3 Jun 2020 16:36:45.255,643.467,,
2039,3 Jun 2020 18:02:47.997,3 Jun 2020 18:11:51.558,543.561,,
2040,4 Jun 2020 09:06:28.529,4 Jun 2020 09:15:19.029,530.5,,
2041,4 Jun 2020 10:41:25.940,4 Jun 2020 10:52:09.193,643.253,,
2042,4 Jun 2020 12:18:21.583,4 Jun 2020 12:28:34.592,613.009,,
2043,4 Jun 2020 13:55:34.033,4 Jun 2020 14:05:34.724,600.691,,
2044,4 Jun 2020 15:32:08.697,4 Jun 2020 15:42:47.343,638.645,,
2045,4 Jun 2020 17:08:38.243,4 Jun 2020 17:18:41.368,603.125,,
2046,4 Jun 2020 18:48:34.443,4 Jun 2020 18:49:29.787,55.344,,
2047,5 Jun 2020 08:13:54.712,5 Jun 2020 08:20:44.284,409.572,,
2048,5 Jun 2020 09:47:40.917,5 Jun 2020 09:58:14.272,633.355,,
2049,5 Jun 2020 11:24:11.166,5 Jun 2020 11:34:37.843,626.677,,
2050,5 Jun 2020 13:01:27.993,5 Jun 2020 13:11:24.787,596.794,,
2051,5 Jun 2020 14:38:14.736,5 Jun 2020 14:48:41.618,626.882,,
2052,5 Jun 2020 16:14:38.333,5 Jun 2020 16:25:11.407,633.075,,
2053,5 Jun 2020 17:52:09.185,5 Jun 2020 17:58:56.260,407.075,,
2054,6 Jun 2020 07:23:11.355,6 Jun 2020 07:24:28.755,77.4,,
2055,6 Jun 2020 08:54:10.688,6 Jun 2020 09:04:14.478,603.789,,
2056,6 Jun 2020 10:30:05.347,6 Jun 2020 10:40:43.839,638.492,,
2057,6 Jun 2020 12:07:18.118,6 Jun 2020 12:17:18.650,600.531,,
2058,6 Jun 2020 13:44:18.068,6 Jun 2020 13:54:31.227,613.159,,
2059,6 Jun 2020 15:20:43.369,6 Jun 2020 15:31:26.584,643.214,,
2060,6 Jun 2020 16:57:33.889,6 Jun 2020 17:06:23.145,529.255,,
2061,7 Jun 2020 08:01:00.130,7 Jun 2020 08:10:04.980,544.85,,
2062,7 Jun 2020 09:36:07.299,7 Jun 2020 09:46:50.769,643.47,,
2063,7 Jun 2020 11:13:06.342,7 Jun 2020 11:23:17.091,610.749,,
2064,7 Jun 2020 12:50:17.356,7 Jun 2020 13:00:19.370,602.014,,
2065,7 Jun 2020 14:26:50.230,7 Jun 2020 14:37:30.329,640.099,,
2066,7 Jun 2020 16:03:21.720,7 Jun 2020 16:13:17.100,595.38,,
2067,8 Jun 2020 07:08:19.162,8 Jun 2020 07:15:35.720,436.558,,
2068,8 Jun 2020 08:42:20.093,8 Jun 2020 08:52:56.356,636.263,,
2069,8 Jun 2020 10:18:55.442,8 Jun 2020 10:29:19.741,624.299,,
2070,8 Jun 2020 11:56:12.070,8 Jun 2020 12:06:08.962,596.892,,
2071,8 Jun 2020 13:32:56.564,8 Jun 2020 13:43:25.729,629.165,,
2072,8 Jun 2020 15:09:20.562,8 Jun 2020 15:19:50.116,629.555,,
2073,8 Jun 2020 16:47:02.467,8 Jun 2020 16:53:18.526,376.059,,
2074,9 Jun 2020 06:16:50.096,9 Jun 2020 06:20:04.228,194.131,,
2075,9 Jun 2020 07:48:47.037,9 Jun 2020 07:58:57.679,610.642,,
2076,9 Jun 2020 09:24:48.597,9 Jun 2020 09:35:25.400,636.802,,
2077,9 Jun 2020 11:02:02.738,9 Jun 2020 11:12:02.102,599.364,,
2078,9 Jun 2020 12:39:00.460,9 Jun 2020 12:49:15.919,615.46,,
2079,9 Jun 2020 14:15:25.006,9 Jun 2020 14:26:07.580,642.574,,
2080,9 Jun 2020 15:52:20.489,9 Jun 2020 16:00:53.774,513.285,,
2081,10 Jun 2020 06:55:32.620,10 Jun 2020 07:04:50.317,557.696,,
2082,10 Jun 2020 08:30:48.986,10 Jun 2020 08:41:32.312,643.326,,
2083,10 Jun 2020 10:07:51.089,10 Jun 2020 10:17:59.760,608.671,,
2084,10 Jun 2020 11:45:00.494,10 Jun 2020 11:55:04.112,603.618,,
2085,10 Jun 2020 13:21:31.731,10 Jun 2020 13:32:13.080,641.35,,
2086,10 Jun 2020 14:58:05.556,10 Jun 2020 15:07:52.201,586.645,,
2087,11 Jun 2020 06:02:45.346,11 Jun 2020 06:10:25.655,460.308,,
2088,11 Jun 2020 07:36:59.696,11 Jun 2020 07:47:38.304,638.608,,
2089,11 Jun 2020 09:13:39.806,11 Jun 2020 09:24:01.762,621.956,,
2090,11 Jun 2020 10:50:55.971,11 Jun 2020 11:00:53.291,597.32,,
2091,11 Jun 2020 12:27:38.283,11 Jun 2020 12:38:09.706,631.422,,
2092,11 Jun 2020 14:04:02.973,11 Jun 2020 14:14:28.344,625.372,,
2093,11 Jun 2020 15:41:58.235,11 Jun 2020 15:47:38.057,339.822,,
2094,12 Jun 2020 05:10:54.419,12 Jun 2020 05:15:14.332,259.912,,
2095,12 Jun 2020 06:43:23.942,12 Jun 2020 06:53:40.590,616.648,,
2096,12 Jun 2020 08:19:32.029,12 Jun 2020 08:30:07.007,634.978,,
2097,12 Jun 2020 09:56:47.224,12 Jun 2020 10:06:45.727,598.503,,
2098,12 Jun 2020 11:33:42.687,12 Jun 2020 11:44:00.578,617.891,,
2099,12 Jun 2020 13:10:06.707,12 Jun 2020 13:20:48.204,641.497,,
2100,12 Jun 2020 14:47:07.893,12 Jun 2020 14:55:23.318,495.424,,
2101,13 Jun 2020 05:50:05.893,13 Jun 2020 05:59:35.104,569.211,,
2102,13 Jun 2020 07:25:30.958,13 Jun 2020 07:36:13.825,642.867,,
2103,13 Jun 2020 09:02:35.790,13 Jun 2020 09:12:42.594,606.804,,
2104,13 Jun 2020 10:39:43.431,13 Jun 2020 10:49:48.905,605.473,,
2105,13 Jun 2020 12:16:13.198,13 Jun 2020 12:26:55.543,642.344,,
2106,13 Jun 2020 13:52:49.783,13 Jun 2020 14:02:26.585,576.802,,
2107,14 Jun 2020 04:57:12.962,14 Jun 2020 05:05:14.363,481.401,,
2108,14 Jun 2020 06:31:39.669,14 Jun 2020 06:42:20.120,640.451,,
2109,14 Jun 2020 08:08:24.221,14 Jun 2020 08:18:43.887,619.666,,
2110,14 Jun 2020 09:45:39.669,14 Jun 2020 09:55:37.734,598.065,,
2111,14 Jun 2020 11:22:19.886,14 Jun 2020 11:32:53.494,633.608,,
2112,14 Jun 2020 12:58:45.574,14 Jun 2020 13:09:06.036,620.462,,
2113,14 Jun 2020 14:36:57.497,14 Jun 2020 14:41:53.783,296.286,,
2114,15 Jun 2020 04:05:06.981,15 Jun 2020 04:10:16.346,309.365,,
2115,15 Jun 2020 05:38:01.335,15 Jun 2020 05:48:23.228,621.894,,
2116,15 Jun 2020 07:14:15.615,15 Jun 2020 07:24:48.657,633.042,,
2117,15 Jun 2020 08:51:31.545,15 Jun 2020 09:01:29.501,597.956,,
2118,15 Jun 2020 10:28:24.737,15 Jun 2020 10:38:45.147,620.411,,
2119,15 Jun 2020 12:04:48.461,15 Jun 2020 12:15:28.404,639.943,,
2120,15 Jun 2020 13:41:56.222,15 Jun 2020 13:49:51.588,475.366,,
2121,16 Jun 2020 04:44:39.855,16 Jun 2020 04:54:19.398,579.543,,
2122,16 Jun 2020 06:20:13.167,16 Jun 2020 06:30:55.299,642.132,,
2123,16 Jun 2020 07:57:20.407,16 Jun 2020 08:07:25.563,605.157,,
2124,16 Jun 2020 09:34:26.152,16 Jun 2020 09:44:33.706,607.554,,
2125,16 Jun 2020 11:10:54.617,16 Jun 2020 11:21:37.683,643.066,,
2126,16 Jun 2020 12:47:34.420,16 Jun 2020 12:57:00.180,565.76,,
2127,17 Jun 2020 03:51:41.776,17 Jun 2020 04:00:02.026,500.25,,
2128,17 Jun 2020 05:26:19.979,17 Jun 2020 05:37:01.798,641.819,,
2129,17 Jun 2020 07:03:08.648,17 Jun 2020 07:13:26.118,617.47,,
2130,17 Jun 2020 08:40:23.146,17 Jun 2020 08:50:22.268,599.122,,
2131,17 Jun 2020 10:17:01.372,17 Jun 2020 10:27:37.052,635.68,,
2132,17 Jun 2020 11:53:28.366,17 Jun 2020 12:03:43.133,614.766,,
2133,17 Jun 2020 13:32:02.253,17 Jun 2020 13:36:03.663,241.41,,
2134,18 Jun 2020 02:59:24.203,18 Jun 2020 03:05:13.843,349.64,,
2135,18 Jun 2020 04:32:39.167,18 Jun 2020 04:43:05.606,626.439,,
2136,18 Jun 2020 06:08:59.307,18 Jun 2020 06:19:30.340,631.033,,
2137,18 Jun 2020 07:46:15.685,18 Jun 2020 07:56:13.394,597.708,,
2138,18 Jun 2020 09:23:06.605,18 Jun 2020 09:33:29.587,622.981,,
2139,18 Jun 2020 10:59:30.275,18 Jun 2020 11:10:08.139,637.864,,
2140,18 Jun 2020 12:36:45.634,18 Jun 2020 12:44:18.396,452.762,,
2141,19 Jun 2020 03:39:14.429,19 Jun 2020 03:49:03.234,588.805,,
2142,19 Jun 2020 05:14:55.578,19 Jun 2020 05:25:36.731,641.154,,
2143,19 Jun 2020 06:52:04.911,19 Jun 2020 07:02:08.650,603.739,,
2144,19 Jun 2020 08:29:08.648,19 Jun 2020 08:39:18.472,609.823,,
2145,19 Jun 2020 10:05:36.006,19 Jun 2020 10:16:19.453,643.447,,
2146,19 Jun 2020 11:42:19.522,19 Jun 2020 11:51:32.909,553.387,,
2147,20 Jun 2020 02:46:11.605,20 Jun 2020 02:54:48.804,517.199,,
2148,20 Jun 2020 04:21:00.579,20 Jun 2020 04:31:43.341,642.763,,
2149,20 Jun 2020 05:57:53.056,20 Jun 2020 06:08:08.423,615.366,,
2150,20 Jun 2020 07:35:06.393,20 Jun 2020 07:45:06.842,600.449,,
2151,20 Jun 2020 09:11:42.743,20 Jun 2020 09:22:20.338,637.596,,
2152,20 Jun 2020 10:48:11.369,20 Jun 2020 10:58:19.590,608.221,,
2153,20 Jun 2020 12:27:18.108,20 Jun 2020 12:30:02.043,163.935,,
2154,21 Jun 2020 01:53:44.541,21 Jun 2020 02:00:08.326,383.785,,
2155,21 Jun 2020 03:27:17.394,21 Jun 2020 03:37:47.743,630.349,,
2156,21 Jun 2020 05:03:43.078,21 Jun 2020 05:14:12.049,628.971,,
2157,21 Jun 2020 06:40:59.630,21 Jun 2020 06:50:57.377,597.747,,
2158,21 Jun 2020 08:17:48.296,21 Jun 2020 08:28:13.854,625.558,,
2159,21 Jun 2020 09:54:12.157,21 Jun 2020 10:04:47.363,635.206,,
2160,21 Jun 2020 11:31:36.342,21 Jun 2020 11:38:43.485,427.143,,
2161,22 Jun 2020 02:33:49.554,22 Jun 2020 02:43:46.655,597.101,,
2162,22 Jun 2020 04:09:38.157,22 Jun 2020 04:20:18.119,639.963,,
2163,22 Jun 2020 05:46:49.282,22 Jun 2020 05:56:51.833,602.55,,
2164,22 Jun 2020 07:23:50.919,22 Jun 2020 07:34:03.163,612.245,,
2165,22 Jun 2020 09:00:17.357,22 Jun 2020 09:11:00.823,643.466,,
2166,22 Jun 2020 10:37:05.139,22 Jun 2020 10:46:04.672,539.533,,
2167,23 Jun 2020 01:40:42.322,23 Jun 2020 01:49:34.816,532.494,,
2168,23 Jun 2020 03:15:41.436,23 Jun 2020 03:26:24.768,643.332,,
2169,23 Jun 2020 04:52:37.421,23 Jun 2020 05:02:50.801,613.38,,
2170,23 Jun 2020 06:29:49.401,23 Jun 2020 06:39:51.420,602.019,,
2171,23 Jun 2020 08:06:23.996,23 Jun 2020 08:17:03.312,639.315,,
2172,23 Jun 2020 09:42:54.600,23 Jun 2020 09:52:55.357,600.757,,
2173,24 Jun 2020 00:48:07.184,24 Jun 2020 00:55:00.594,413.41,,
2174,24 Jun 2020 02:21:55.974,24 Jun 2020 02:32:29.652,633.678,,
2175,24 Jun 2020 03:58:26.902,24 Jun 2020 04:08:53.776,626.875,,
2176,24 Jun 2020 05:35:43.361,24 Jun 2020 05:45:41.423,598.062,,
2177,24 Jun 2020 07:12:29.813,24 Jun 2020 07:22:57.908,628.095,,
2178,24 Jun 2020 08:48:54.116,24 Jun 2020 08:59:26.041,631.926,,
2179,24 Jun 2020 10:26:28.658,24 Jun 2020 10:33:06.503,397.845,,
2180,24 Jun 2020 23:57:12.831,24 Jun 2020 23:58:55.147,102.316,,
2181,25 Jun 2020 01:28:25.164,25 Jun 2020 01:38:29.704,604.54,,
2182,25 Jun 2020 03:04:20.886,25 Jun 2020 03:14:59.462,638.576,,
2183,25 Jun 2020 04:41:33.505,25 Jun 2020 04:51:35.096,601.59,,
2184,25 Jun 2020 06:18:32.984,25 Jun 2020 06:28:47.744,614.761,,
2185,25 Jun 2020 07:54:58.685,25 Jun 2020 08:05:41.750,643.065,,
2186,25 Jun 2020 09:31:51.335,25 Jun 2020 09:40:35.389,524.054,,
2187,26 Jun 2020 00:35:13.816,26 Jun 2020 00:44:20.150,546.334,,
2188,26 Jun 2020 02:10:22.530,26 Jun 2020 02:21:06.071,643.541,,
2189,26 Jun 2020 03:47:21.727,26 Jun 2020 03:57:33.239,611.512,,
2190,26 Jun 2020 05:24:32.183,26 Jun 2020 05:34:35.980,603.797,,
2191,26 Jun 2020 07:01:05.153,26 Jun 2020 07:11:45.949,640.796,,
2192,26 Jun 2020 08:37:38.088,26 Jun 2020 08:47:30.386,592.297,,
2193,26 Jun 2020 23:42:31.626,26 Jun 2020 23:49:51.166,439.54,,
2194,27 Jun 2020 01:16:34.885,27 Jun 2020 01:27:11.349,636.464,,
2195,27 Jun 2020 02:53:10.762,27 Jun 2020 03:03:35.517,624.755,,
2196,27 Jun 2020 04:30:26.880,27 Jun 2020 04:40:25.505,598.624,,
2197,27 Jun 2020 06:07:11.169,27 Jun 2020 06:17:41.727,630.558,,
2198,27 Jun 2020 07:43:36.162,27 Jun 2020 07:54:04.142,627.98,,
2199,27 Jun 2020 09:21:23.033,27 Jun 2020 09:27:26.988,363.955,,
2200,27 Jun 2020 22:50:58.565,27 Jun 2020 22:54:22.608,204.043,,
2201,28 Jun 2020 00:23:01.233,28 Jun 2020 00:33:12.411,611.178,,
2202,28 Jun 2020 01:59:03.748,28 Jun 2020 02:09:40.760,637.012,,
2203,28 Jun 2020 03:36:17.574,28 Jun 2020 03:46:18.415,600.842,,
2204,28 Jun 2020 05:13:14.835,28 Jun 2020 05:23:32.179,617.343,,
2205,28 Jun 2020 06:49:39.998,28 Jun 2020 07:00:22.212,642.214,,
2206,28 Jun 2020 08:26:38.190,28 Jun 2020 08:35:04.949,506.758,,
2207,28 Jun 2020 23:29:46.007,28 Jun 2020 23:39:04.890,558.884,,
2208,29 Jun 2020 01:05:03.842,29 Jun 2020 01:15:47.264,643.421,,
2209,29 Jun 2020 02:42:05.960,29 Jun 2020 02:52:15.721,609.76,,
2210,29 Jun 2020 04:19:14.743,29 Jun 2020 04:29:20.486,605.743,,
2211,29 Jun 2020 05:55:46.222,29 Jun 2020 06:06:28.223,642.001,,
2212,29 Jun 2020 07:32:21.861,29 Jun 2020 07:42:04.639,582.778,,
2213,29 Jun 2020 22:36:57.531,29 Jun 2020 22:44:40.370,462.839,,
2214,30 Jun 2020 00:11:14.104,30 Jun 2020 00:21:52.858,638.753,,
2215,30 Jun 2020 01:47:54.644,30 Jun 2020 01:58:17.269,622.625,,
2216,30 Jun 2020 03:25:10.195,30 Jun 2020 03:35:09.600,599.405,,
2217,30 Jun 2020 05:01:52.381,30 Jun 2020 05:12:25.274,632.894,,
2218,30 Jun 2020 06:38:18.322,30 Jun 2020 06:48:41.643,623.321,,
2219,30 Jun 2020 08:16:20.201,30 Jun 2020 08:21:44.183,323.981,,
2220,30 Jun 2020 21:45:03.718,30 Jun 2020 21:49:30.763,267.045,,
2221,30 Jun 2020 23:17:37.734,30 Jun 2020 23:27:54.809,617.075,,
2222,1 Jul 2020 00:53:46.726,1 Jul 2020 01:04:22.026,635.299,,
2223,1 Jul 2020 02:31:01.495,1 Jul 2020 02:41:01.784,600.289,,
2224,1 Jul 2020 04:07:56.507,1 Jul 2020 04:18:16.452,619.944,,
2225,1 Jul 2020 05:44:21.321,1 Jul 2020 05:55:02.189,640.868,,
2226,1 Jul 2020 07:21:25.812,1 Jul 2020 07:29:33.256,487.444,,
2227,1 Jul 2020 22:24:18.839,1 Jul 2020 22:33:49.118,570.279,,
2228,1 Jul 2020 23:59:45.369,2 Jul 2020 00:10:28.356,642.987,,
2229,2 Jul 2020 01:36:50.121,2 Jul 2020 01:46:58.243,608.122,,
2230,2 Jul 2020 03:13:57.105,2 Jul 2020 03:24:04.916,607.811,,
2231,2 Jul 2020 04:50:27.227,2 Jul 2020 05:01:10.108,642.882,,
2232,2 Jul 2020 06:27:05.961,2 Jul 2020 06:36:38.071,572.11,,
2233,2 Jul 2020 21:31:24.679,2 Jul 2020 21:39:28.465,483.787,,
2234,2 Jul 2020 23:05:53.627,2 Jul 2020 23:16:34.199,640.572,,
2235,3 Jul 2020 00:42:38.555,3 Jul 2020 00:52:59.038,620.483,,
2236,3 Jul 2020 02:19:53.318,3 Jul 2020 02:29:53.693,600.375,,
2237,3 Jul 2020 03:56:33.471,3 Jul 2020 04:07:08.538,635.067,,
2238,3 Jul 2020 05:33:00.619,3 Jul 2020 05:43:18.528,617.909,,
2239,3 Jul 2020 07:11:21.482,3 Jul 2020 07:15:56.762,275.28,,
2240,3 Jul 2020 20:39:16.191,3 Jul 2020 20:44:31.730,315.538,,
2241,3 Jul 2020 22:12:14.640,3 Jul 2020 22:22:36.946,622.306,,
2242,3 Jul 2020 23:48:29.826,3 Jul 2020 23:59:03.260,633.433,,
2243,4 Jul 2020 01:25:45.267,4 Jul 2020 01:35:45.190,599.923,,
2244,4 Jul 2020 03:02:38.017,4 Jul 2020 03:13:00.537,622.52,,
2245,4 Jul 2020 04:39:02.668,4 Jul 2020 04:49:41.679,639.01,,
2246,4 Jul 2020 06:16:14.329,4 Jul 2020 06:24:00.168,465.839,,
2247,4 Jul 2020 21:18:52.275,4 Jul 2020 21:28:32.899,580.624,,
2248,4 Jul 2020 22:54:27.102,4 Jul 2020 23:05:09.371,642.269,,
2249,5 Jul 2020 00:31:34.217,5 Jul 2020 00:41:40.817,606.6,,
2250,5 Jul 2020 02:08:39.279,5 Jul 2020 02:18:49.262,609.983,,
2251,5 Jul 2020 03:45:08.185,5 Jul 2020 03:55:51.607,643.422,,
2252,5 Jul 2020 05:21:50.421,5 Jul 2020 05:31:10.664,560.242,,
2253,5 Jul 2020 20:25:52.920,5 Jul 2020 20:34:15.622,502.702,,
2254,5 Jul 2020 22:00:33.447,5 Jul 2020 22:11:15.399,641.952,,
2255,5 Jul 2020 23:37:22.491,5 Jul 2020 23:47:40.831,618.34,,
2256,6 Jul 2020 01:14:36.266,6 Jul 2020 01:24:37.775,601.509,,
2257,6 Jul 2020 02:51:14.462,6 Jul 2020 03:01:51.508,637.046,,
2258,6 Jul 2020 04:27:43.076,6 Jul 2020 04:37:54.785,611.708,,
2259,6 Jul 2020 06:06:29.854,6 Jul 2020 06:10:01.761,211.907,,
2260,6 Jul 2020 19:33:32.982,6 Jul 2020 19:39:28.565,355.582,,
2261,6 Jul 2020 21:06:51.956,6 Jul 2020 21:17:18.842,626.886,,
2262,6 Jul 2020 22:43:13.053,6 Jul 2020 22:53:44.479,631.426,,
2263,7 Jul 2020 00:20:28.902,7 Jul 2020 00:30:28.631,599.729,,
2264,7 Jul 2020 01:57:19.388,7 Jul 2020 02:07:44.424,625.036,,
2265,7 Jul 2020 03:33:44.064,7 Jul 2020 03:44:20.674,636.611,,
2266,7 Jul 2020 05:11:03.930,7 Jul 2020 05:18:25.535,441.605,,
2267,7 Jul 2020 20:13:26.290,7 Jul 2020 20:23:16.281,589.991,,
2268,7 Jul 2020 21:49:09.048,7 Jul 2020 21:59:50.324,641.276,,
2269,7 Jul 2020 23:26:18.253,7 Jul 2020 23:36:23.436,605.183,,
2270,8 Jul 2020 01:03:21.289,8 Jul 2020 01:13:33.505,612.215,,
2271,8 Jul 2020 02:39:49.122,8 Jul 2020 02:50:32.718,643.597,,
2272,8 Jul 2020 04:16:35.315,8 Jul 2020 04:25:42.372,547.057,,
2273,8 Jul 2020 19:20:22.148,8 Jul 2020 19:29:02.003,519.855,,
2274,8 Jul 2020 20:55:13.568,8 Jul 2020 21:05:56.474,642.906,,
2275,8 Jul 2020 22:32:06.461,8 Jul 2020 22:42:22.656,616.195,,
2276,9 Jul 2020 00:09:19.055,9 Jul 2020 00:19:21.836,602.781,,
2277,9 Jul 2020 01:45:55.380,9 Jul 2020 01:56:34.178,638.798,,
2278,9 Jul 2020 03:22:25.722,9 Jul 2020 03:32:30.414,604.692,,
2279,9 Jul 2020 05:01:56.720,9 Jul 2020 05:03:47.809,111.089,,
2280,9 Jul 2020 18:27:52.772,9 Jul 2020 18:34:22.613,389.842,,
2281,9 Jul 2020 20:01:29.681,9 Jul 2020 20:12:00.537,630.856,,
2282,9 Jul 2020 21:37:56.404,9 Jul 2020 21:48:25.702,629.298,,
2283,9 Jul 2020 23:15:12.429,9 Jul 2020 23:25:12.110,599.682,,
2284,10 Jul 2020 00:52:00.649,10 Jul 2020 01:02:28.119,627.469,,
2285,10 Jul 2020 02:28:25.543,10 Jul 2020 02:38:59.183,633.64,,
2286,10 Jul 2020 04:05:54.855,10 Jul 2020 04:12:49.131,414.276,,
2287,10 Jul 2020 19:08:00.873,10 Jul 2020 19:17:59.319,598.447,,
2288,10 Jul 2020 20:43:51.213,10 Jul 2020 20:54:31.238,640.025,,
2289,10 Jul 2020 22:21:02.243,10 Jul 2020 22:31:06.117,603.875,,
2290,10 Jul 2020 23:58:03.174,11 Jul 2020 00:08:17.643,614.469,,
2291,11 Jul 2020 01:34:30.063,11 Jul 2020 01:45:13.438,643.375,,
2292,11 Jul 2020 03:11:20.694,11 Jul 2020 03:20:13.175,532.481,,
2293,11 Jul 2020 18:14:52.286,11 Jul 2020 18:23:47.714,535.428,,
2294,11 Jul 2020 19:49:54.005,11 Jul 2020 20:00:37.456,643.451,,
2295,11 Jul 2020 21:26:50.475,11 Jul 2020 21:37:04.536,614.061,,
2296,11 Jul 2020 23:04:01.716,11 Jul 2020 23:14:05.886,604.169,,
2297,12 Jul 2020 00:40:36.254,12 Jul 2020 00:51:16.561,640.306,,
2298,12 Jul 2020 02:17:08.603,12 Jul 2020 02:27:05.414,596.811,,
2299,12 Jul 2020 17:22:14.882,12 Jul 2020 17:29:14.627,419.745,,
2300,12 Jul 2020 18:56:07.822,12 Jul 2020 19:06:42.066,634.243,,
2301,12 Jul 2020 20:32:39.896,12 Jul 2020 20:43:06.950,627.054,,
2302,12 Jul 2020 22:09:55.853,12 Jul 2020 22:19:55.636,599.784,,
2303,12 Jul 2020 23:46:41.828,12 Jul 2020 23:57:11.616,629.788,,
2304,13 Jul 2020 01:23:07.126,13 Jul 2020 01:33:37.206,630.08,,
2305,13 Jul 2020 03:00:47.452,13 Jul 2020 03:07:10.657,383.205,,
2306,13 Jul 2020 16:31:06.111,13 Jul 2020 16:33:22.465,136.354,,
2307,13 Jul 2020 18:02:36.026,13 Jul 2020 18:12:42.071,606.045,,
2308,13 Jul 2020 19:38:33.620,13 Jul 2020 19:49:12.142,638.522,,
2309,13 Jul 2020 21:15:46.204,13 Jul 2020 21:25:48.878,602.674,,
2310,13 Jul 2020 22:52:44.946,13 Jul 2020 23:03:01.692,616.745,,
